GeneID,logFC,logCPM,F,PValue,adj.p,comparision,expression
HORVU.MOREX.r2.4HG0329550,-1.3078111085713278,3.915805849608427,23.532650549834386,4.1493629668435517e-4,0.008412493160532435,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0329630,-3.3079816679878493,-1.253674358715708,12.009769002929337,0.004768554707764861,0.042495667203467556,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0329980,-1.8506782698119963,4.437751132697248,60.49662170243757,5.49564466042045e-6,6.524570715149299e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0329990,-2.706448974111396,-0.9520192446834388,18.035303235768428,0.0011715731549184942,0.01658178809498385,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0330390,1.5528033109459443,0.20403356073595377,13.63656974843437,0.003151729344371142,0.031949363993023866,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0331280,-1.3928084789936586,6.696901490411684,33.83356158745405,8.761186524551293e-5,0.0030185918128883688,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0331600,2.2129503452639,-0.2687643852418324,13.064613111770791,0.003633267119282285,0.03530170785063231,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0331790,5.776105325342487,-0.2636157768355031,21.75705030509089,5.688308251840322e-4,0.010269032166958767,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0332010,2.997883604312551,2.9043902332037996,25.6375885373872,2.91483495989413e-4,0.006610066937272615,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0332070,2.552966525883534,1.5215105122744843,14.865290741060756,0.0023489290815379062,0.026360186347880954,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0332540,-1.5402211973733397,4.373422506935683,11.605465296954245,0.005311194564789009,0.0456929536683811,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0332580,-1.7609877549673063,3.799894403621774,13.398598871055775,0.0033423632881119276,0.0332525833360405,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0332690,-2.7243191856131164,1.8637957477026383,15.319524033107207,0.002114844451546428,0.02464992029975304,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0332780,4.387373051939073,0.6210742964906139,13.748693729797031,0.0030663532530664636,0.031387478351770776,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0332840,1.9205151111192864,2.2594523231860877,22.16215588558364,5.285266664984327e-4,0.009804839683780575,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0333660,3.606971377810969,4.716978127332721,26.97875844108809,2.3524266679739202e-4,0.0057517046969731075,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0333700,2.348449113293612,4.843377728819316,21.556234252605968,5.901398251740465e-4,0.010498827029996726,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0333850,-1.0814924723008803,9.357718926417268,15.006385568368358,0.002273101356200728,0.025749709254029484,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0333860,-7.989293486738772,1.3982752766595885,56.785820718836895,3.9688020663558555e-5,0.0019614888771687035,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0333890,-2.9488602035743146,5.122591869409165,113.58254889579509,2.0534077423851787e-7,1.2491015931928302e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0333940,1.3676387908581977,10.10375006437539,55.02912372609408,8.805272756770757e-6,8.195363130297909e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0334100,-3.137325996481223,1.5298932411334623,33.41450993810682,9.264296359771749e-5,0.0031206429076771312,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0334210,2.0494585166191537,7.927237126628432,32.147244365328866,1.1004780982823257e-4,0.0034289956368696857,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0334250,1.1774919368721617,4.699922170292719,43.018529226137915,2.896116153025812e-5,0.001604914390456097,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0334620,2.787789676802913,7.654111765704487,37.870144916907684,5.248927036330433e-5,0.0022798312637438093,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0335290,-1.2417073045577842,2.0466022659765395,14.32832365103933,0.002666018541684562,0.028639502212944763,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0335390,-1.5261487883040923,0.5907176068710197,17.42948036083252,0.0013297197558712632,0.01804854979450038,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0335470,-1.282907564746441,2.708383037800066,11.722328105349835,0.005147204236222831,0.044715319431328754,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0335570,6.022841895209813,1.0777948216634963,67.58019819204948,3.140541634564116e-6,4.6162132099269873e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0335630,-1.6166785467228832,1.4986872462052232,14.904608718021017,0.0023275040844746866,0.026181434185882778,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0337410,-1.594784689097458,1.2152383256829842,11.985365010751618,0.004799398898520036,0.04264441940572208,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0338770,1.1928566462490808,4.62378807843402,26.208606946706908,2.6580230061941417e-4,0.006190753873170626,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0339040,-2.7178950733761567,3.189985851801819,51.28892177255673,1.244103616929433e-5,0.001015731430593818,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0339100,1.9010076177610944,1.7556922582758236,55.88056348276642,8.161423489981125e-6,7.965152819817207e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0339240,-2.519362383096816,0.6746241719407701,13.130772541712911,0.0035733499600424557,0.03488826873390124,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0339820,-1.122941248969138,1.5483939566150735,24.886134606620395,3.298434230083908e-4,0.007124736160430348,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0340150,-2.226824161357646,1.7281624068590598,49.45929764082407,1.4846515533276594e-5,0.0011149224406391451,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0340560,-1.5680330301755203,6.731330548392272,34.03026936621895,8.536089257099086e-5,0.0029683607504923516,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0340600,1.0275654371985679,6.051314081307842,31.56464986613297,1.1931760590467578e-4,0.0036088710262711598,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0340850,2.8937574099313834,-0.05847103515236688,31.569729964627516,1.1923291538804375e-4,0.0036088710262711598,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0340970,-5.563674058848459,-1.4729172968999533,17.331960166457527,0.0025450315419705927,0.027647828008446645,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0341010,1.3125445372529554,1.850348851472886,14.60657657062141,0.0024958271982656478,0.0273350342759617,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0341020,4.530665696932482,1.5164924121748888,62.833672853788265,4.542213071811341e-6,5.793364460798104e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0341350,-1.2745092474517812,3.318341986511053,31.89951673450081,1.1388254324654086e-4,0.003501597688139176,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0341410,-1.9498901742603307,2.5541914928580223,49.70727708595276,1.449051574488455e-5,0.001098454001717569,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0341540,-1.795799334206933,3.974526211662994,46.15692602563754,2.071571310446282e-5,0.0013211781625811344,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0341830,-2.218516642417352,4.476384667564263,34.83765226840884,7.68032693515574e-5,0.0027924881010386766,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0341980,3.739559073397,3.4716196492931797,145.48218597413052,5.3317035143482625e-8,7.140335828715512e-5,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0342140,-1.257589839325688,4.507028918664658,32.46043829964745,1.054139015722863e-4,0.003339168871618309,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0342270,5.0407284770715775,1.0375978930760545,27.117959603361534,2.301685101969515e-4,0.005655904288285131,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0342500,1.5510295462848327,6.1030066821527,100.06267172175762,4.0516108706486857e-7,1.502586640736265e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0342600,3.6569429693181874,5.503041549488605,66.53884210328577,3.3987318835279513e-6,4.935531974959326e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0342950,-1.3390242399832801,1.4813891679716225,16.10226058045699,0.0017726212405592425,0.021992180970108646,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0343010,-1.6617721753168533,1.671476585851566,20.590124652259043,7.067024605293499e-4,0.011860503681370484,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0343050,2.4685907551646835,0.4515080668458309,18.69005154427332,0.001024847691763371,0.015263347251240927,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0343130,2.4749490781591823,4.508804467866511,67.6212899995548,3.130833487872077e-6,4.6162132099269873e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0343580,1.11319635496387,7.802553876545583,31.848040686730638,1.1469887508643614e-4,0.0035222052010619484,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0343790,-1.0103899279788706,4.0589822083099705,15.204619851001576,0.002171365489957841,0.02506845617860331,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0343830,1.2890741759898774,5.847696348729952,12.611098644892298,0.004077345842374979,0.0378761074667789,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0343950,2.7881329431468727,4.62077723217888,27.639264888569265,2.1227087711610446e-4,0.0053625277695635125,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0343960,-1.5685292984103303,3.1359254801150067,19.234922232510787,9.189734781805679e-4,0.014200496580141518,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0344030,-1.4567923349672307,1.2201262649483433,11.23051793617734,0.005880461247969928,0.04862533206185259,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0344040,-1.4205579401638964,10.477773101297764,28.227595908118705,1.9399475354846079e-4,0.004998018965281693,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0344600,2.106514645994789,4.9013650978819,38.84145630653772,4.669898598865625e-5,0.002166872444004218,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0344660,4.023042706068143,6.820368483851476,239.73667372889162,3.2821311273975752e-9,3.2113535355414915e-5,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0344830,1.392976139164017,6.556790377054324,32.53565547157005,1.0433526956545464e-4,0.0033180818049404347,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0344930,-1.1053842842103851,7.718819022484457,38.220422875568296,5.030922524849692e-5,0.0022334331194111727,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0345110,-3.654320440393229,0.1751232076995907,36.660650521529355,6.0915204681517824e-5,0.002455555056944262,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0345910,1.9333733814059402,4.768693988982347,34.065405364378016,8.496598380122077e-5,0.002964095521725366,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0346110,1.1489751456081343,2.1065321091738647,15.270112303839396,0.002138935653118567,0.02481288876519546,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0346140,-1.791096218244343,2.3377874398646874,21.649337554481125,5.801462102023152e-4,0.010359262624545933,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0346310,-1.8541449135331542,2.742765975761465,58.179069434730664,6.6804716312227815e-6,6.941355566476568e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0347390,2.1955036609792655,3.8753438303234127,43.950414443715715,2.6165973694918176e-5,0.0015126066232366848,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0347900,2.5329322247771193,-0.6531718239559823,14.824626209307429,0.0023713318630434886,0.026494195109106985,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0348360,4.601486722530782,-0.6962847917960133,13.345688492134707,0.0033865710386375243,0.03365073431879479,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0348410,-1.108120972966388,1.9509848937860932,14.237137898645937,0.0027247317140743762,0.029101631678988445,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0348600,5.407666377689218,3.6451102074175146,57.851931959542505,6.870761444447608e-6,7.108436711581719e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0349080,1.6938268480932728,2.7041071094311206,27.725776533150388,2.09460929172794e-4,0.005331853388214755,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0349170,-1.1408127014831613,8.608080083237516,11.71187799888384,0.005161623589663493,0.044789812185899266,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0349810,-1.2159336793048328,4.013851025949095,19.674181801901216,8.428746619765707e-4,0.013349761236272809,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0350190,3.4557812282392684,1.9117351180856543,32.98439153929803,9.816224949488622e-5,0.0032153741840280537,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0350340,-1.639317669589251,2.225391747131375,26.536139495612687,2.522697330983656e-4,0.005991344025683942,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0350510,-1.3968090688204264,-0.08550480905463599,12.289215467615078,0.004431476323013029,0.04035707149321952,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0350570,2.5750427461975645,5.1058853936081485,72.82444868428418,2.1422167132138576e-6,3.853751946920392e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0351960,-1.1989258684548687,0.6482465792997132,11.263749419924396,0.005827199382675654,0.048299492659780244,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0351980,3.8720783972277677,0.5268392515553351,11.991563085515402,0.00479154297530782,0.042590315251758964,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0352070,2.3800128209557534,1.6330093685801361,13.721264849546866,0.0030869850813565257,0.03153172134372051,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0352940,2.244063928106554,-0.4267179903027152,15.03335475153653,0.0022589366771984497,0.02569793654579794,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0352950,2.6657276582330995,-1.418790491920598,13.665064561257083,0.003129770270153877,0.031793612360863616,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0353830,1.1285289868058852,5.295889505377681,15.063503022668995,0.002243224786455635,0.025609042151440897,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0354550,2.48284677132181,3.666443582307654,11.296504426757606,0.005775256133982377,0.047989770550079,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0354920,5.354498948321285,3.563136998518213,56.206427540132,7.929694953730542e-6,7.834148629288051e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0355310,-3.0958078495298036,-0.2664200811015398,21.71881065624282,5.72818097506982e-4,0.010304741088435305,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0355330,-2.672522726730971,1.2446466819109465,37.47707313899117,5.5068555535486206e-5,0.0023371172530606173,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0355450,-1.574428565289371,2.4082597296642847,39.77641470123158,4.181952227709755e-5,0.0020202432946126525,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0355750,2.305447086609785,5.738906511723301,31.4862248243457,1.2063400824632265e-4,0.0036214239138055463,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0356290,2.9022982435665217,-0.2712630296104539,33.43781120783899,9.235448265434023e-5,0.0031206429076771312,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0356770,3.7253639883383594,7.602585291375153,55.83165116798811,8.196885527601608e-6,7.967504940659854e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0357020,-2.887808487075507,-0.6083866986623266,14.157707942090354,0.002777116346838293,0.029505932964468524,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0358160,2.5202656269076535,1.331727845944092,20.732795309448285,6.878957193674161e-4,0.011628621466389153,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0358800,-1.6197724396719093,6.844982367492618,130.98461240907923,9.475248300530096e-8,8.157511983306375e-5,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0359010,1.5020783528745718,5.782665564167372,28.283745938266993,1.9234880213172759e-4,0.004969732287446329,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0359220,-2.857703029888274,5.531383505021061,66.38389101209626,3.43923610564208e-6,4.964444644467543e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0359660,-2.118441158314194,-1.24249391010452,13.791026563451414,0.0030348278499222822,0.031144129480726493,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0359930,-2.3407658550599026,8.639600955230904,26.599963764271525,2.49727565950763e-4,0.005948550103566297,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0360460,1.174883043828445,3.50726521342716,17.04325895961629,0.0014436320657577341,0.019205405395781423,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0361620,1.4288137732298511,4.7008126131602905,33.29836780710587,9.409668334561699e-5,0.003133003658466082,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0361750,2.3405012285400377,6.971264317613637,34.87483227499702,7.643402130542744e-5,0.002791694723619142,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0362290,-1.954780707038462,-0.5288723367885196,15.211696522253675,0.002167833661320976,0.025039673330044775,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0362770,3.5958551837751203,-0.6019022022293921,32.16498882017275,1.0977898084325558e-4,0.0034289956368696857,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0363360,-1.101446914193747,4.221404038654262,19.02158918195951,9.588231481888652e-4,0.014610234393325401,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0363510,-1.073363133046621,0.5733232619658781,12.138109307343944,0.004610132228144152,0.041544615884726334,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0363560,-1.7497372662834123,2.596802127026725,15.821597524336678,0.001887274451633093,0.022930765086223458,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0363570,1.087932768749731,7.274747073835672,32.60154181161381,1.034010443572729e-4,0.003301437848048239,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0363880,1.9907981659906167,0.18324772730083858,16.67684238626683,0.0015624222278323846,0.02020587458375937,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0363920,-1.6354790591352493,3.0638639581562206,28.025528111984066,2.0005607087528215e-4,0.005119481575923091,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0364330,-1.2552230567184277,6.266574105748167,35.7077249413074,6.868225828764735e-5,0.002611442457858087,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0365150,2.1401930866820105,0.20333851031497444,23.504764480846113,4.1694308677639837e-4,0.008438984088859664,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0365400,-1.5136470224601652,0.06888624096678783,17.700666007571964,0.0012560174124644286,0.017360983798662567,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0365590,4.19224921272514,-0.4994893473868298,21.20870468955501,6.292686470939144e-4,0.010960368502056285,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0365830,-1.215245517425136,3.9555294247043014,36.881630379461996,5.9263873451300875e-5,0.002429617233702481,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0365910,3.4422431844844037,-0.2522209097772924,26.314410785097806,2.6133993058328087e-4,0.006122313281477714,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0366090,1.6974662147844237,5.912539642730684,24.067766077353838,3.785339869500722e-4,0.007879913894143732,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0366300,7.979979223141891,-1.0234660318194089,32.22537750800127,2.1905363035877695e-4,0.005461820396390599,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0366480,-2.49931894655479,0.9728251458505682,28.964746277201183,1.7363300404716028e-4,0.004676644911241168,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0366940,2.774065759537194,1.6001229794665661,24.90326926191926,3.2890521723532613e-4,0.007112018421769503,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0367000,2.1495569841108058,0.8602510909587594,19.939708888985862,8.004580235413037e-4,0.012965761117869118,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0367340,-1.1121608804400576,4.072278301374766,16.891544580354378,0.0014914845190578346,0.01963611459115683,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0367660,1.6006866440747567,4.177865647448813,14.692067835882597,0.0024461223759062486,0.027048727519998178,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0369540,2.5021175732355894,1.1264905142065105,21.8628430533276,5.579680508520812e-4,0.010187763368792206,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0370050,1.4229325487130526,6.371085633567287,39.790013124240275,4.175308490078617e-5,0.0020202432946126525,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0370060,2.097978271204885,3.083370381990314,21.537965705099253,5.921243490961843e-4,0.010518606897061621,ABA v.s. Control,Up
HORVU.MOREX.r2.5HG0370090,-1.1794567764683925,1.945687991169328,14.290786608010588,0.0026900063397087507,0.02884577082963485,ABA v.s. Control,Down
HORVU.MOREX.r2.5HG0370390,-2.7066823164082496,-1.1276078217938814,12.79473756541678,0.0038902408446863566,0.03679017096979573,ABA v.s. Control,Down
